district,link,block,compartment_amount,orientation,area,floor,metro_location,metro_location_distance,price,sublet
通州区,www.ziroom.com/x/739924909.html,葛布店东里,4,北,13.22,3/6,梨园站,1100,2070,FALSE
通州区,www.ziroom.com/x/807126000.html,澜花语岸,2,南,12.9,4/6,通州北关站,1571,2460,FALSE
通州区,www.ziroom.com/x/712334132.html,翠屏北里西区,3,北,11.8,6/7,果园站,912,2090,FALSE
通州区,www.ziroom.com/x/807080038.html,长桥园公寓,3,北,10.2,8/12,八里桥站,749,2490,FALSE
通州区,www.ziroom.com/x/760690281.html,蓝调沙龙东区,4,南,9.1,4/5,九棵树站,833,2030,FALSE
通州区,www.ziroom.com/x/751325319.html,久居雅园,3,西,12.4,3/6,群芳站,1205,2370,FALSE
通州区,www.ziroom.com/x/638103346.html,时尚街区西区,3,西南,9,7/20,梨园站,553,2290,FALSE
通州区,www.ziroom.com/x/769103673.html,运河湾,3,北,10.13,20/33,北运河西站,815,2190,FALSE
通州区,www.ziroom.com/x/712433169.html,方恒东景,3,北,6.37,2/29,土桥站,214,1630,FALSE
通州区,www.ziroom.com/x/788514634.html,龙鼎园,3,南,14,2/6,万盛东站,2039,2490,FALSE
通州区,www.ziroom.com/x/807081886.html,富河园,3,北,12.49,2/7,通州北关站,1218,2030,FALSE
通州区,www.ziroom.com/x/769165559.html,大方居,3,西,16.1,6/22,万盛西站,2072,2160,FALSE
通州区,www.ziroom.com/x/742644304.html,华业东方玫瑰A区,4,北,13,11/27,临河里站,1352,2070,FALSE
通州区,www.ziroom.com/x/789733633.html,DBC加州小镇,3,北,10.3,8/11,高楼金站,822,1890,FALSE
通州区,www.ziroom.com/x/740017253.html,格瑞雅居,2,北,11.89,10/12,果园站,1263,1770,FALSE
通州区,www.ziroom.com/x/807902265.html,富河园,3,南,11.2,6/6,通州北关站,1218,2160,FALSE
通州区,www.ziroom.com/x/728661948.html,华远铭悦,3,北,11.04,5/18,土桥站,1116,2030,FALSE
通州区,www.ziroom.com/x/719744350.html,华业东方玫瑰A区,2,西,12.1,24/27,临河里站,1352,2370,TRUE
通州区,www.ziroom.com/x/747470830.html,达富苑,2,北,8.97,3/7,果园站,457,2370,FALSE
通州区,www.ziroom.com/x/757086828.html,翠福园,2,南,18.1,2/6,物资学院路站,2908,2360,FALSE
通州区,www.ziroom.com/x/626986796.html,站前巴黎,3,北,11.3,4/11,临河里站,890,2370,FALSE
通州区,www.ziroom.com/x/619583074.html,巴克寓所,4,南,12.5,5/7,果园站,1385,2330,TRUE
通州区,www.ziroom.com/x/748474974.html,DBC加州小镇,2,北,10.2,10/11,高楼金站,822,2070,TRUE
通州区,www.ziroom.com/x/775409158.html,广通小区,3,北,7.94,12/28,通州北苑站,518,2090,FALSE
通州区,www.ziroom.com/x/782821025.html,碧水明珠,3,东,12.5,9/10,通州北关站,1228,2390,TRUE
通州区,www.ziroom.com/x/764917638.html,富河园,2,北,11.9,3/6,通州北关站,1218,2460,FALSE
通州区,www.ziroom.com/x/753058515.html,新华联家园南区,4,北,11.7,4/7,果园站,952,2290,FALSE
通州区,www.ziroom.com/x/737444522.html,东潞苑,3,南,25,2/6,null,通州潞苑,2090,FALSE
通州区,www.ziroom.com/x/807921977.html,加华印象街,3,北,14,11/11,北运河西站,2041,2090,FALSE
通州区,www.ziroom.com/x/667284539.html,新华联锦园,4,南,11.82,4/6,通州北苑站,1273,1990,FALSE
通州区,www.ziroom.com/x/736446101.html,华业东方玫瑰B区,3,北,10.9,18/27,临河里站,1026,1930,FALSE
通州区,www.ziroom.com/x/725375685.html,华业东方玫瑰B区,3,北,10.1,10/24,临河里站,1026,2070,FALSE
通州区,www.ziroom.com/x/807160510.html,翠屏北里东区,3,北,12.3,5/6,果园站,951,2360,FALSE
通州区,www.ziroom.com/x/807187768.html,博客园,3,南,11.7,1/10,北运河西站,1402,2260,FALSE
通州区,www.ziroom.com/x/779644275.html,桃花岛,3,北,9.5,2/6,万盛东站,714,1730,FALSE
通州区,www.ziroom.com/x/747961553.html,新华联家园南区,3,南,10.7,1/7,果园站,952,2260,FALSE
通州区,www.ziroom.com/x/750850407.html,阿尔法社区二期,3,南,14.6,1/6,万盛东站,1842,2370,FALSE
通州区,www.ziroom.com/x/530361891.html,DBC加州小镇,3,南,8.7,8/11,高楼金站,822,2370,FALSE
通州区,www.ziroom.com/x/626991781.html,站前巴黎,3,北,11,4/11,临河里站,890,2370,FALSE
通州区,www.ziroom.com/x/733590227.html,加华印象街,3,南,14,6/11,北运河西站,2041,2430,FALSE
通州区,www.ziroom.com/x/764195473.html,京贸国际公寓,4,北,8.9,7/29,八里桥站,503,2160,TRUE
通州区,www.ziroom.com/x/807911477.html,京贸国际城,3,南,14.7,13/28,北运河东站,2842,2290,FALSE
通州区,www.ziroom.com/x/807901894.html,京贸国际城,4,南,15.1,18/36,北运河东站,2842,2190,FALSE
通州区,www.ziroom.com/x/751499143.html,阿尔法社区,2,南,13.86,3/6,万盛东站,1952,2390,FALSE
通州区,www.ziroom.com/x/742066475.html,旗舰凯旋二三期,3,西南,15.1,2/6,万盛西站,1994,2360,FALSE
通州区,www.ziroom.com/x/716383979.html,蓝调沙龙东区,4,北,11,3/6,九棵树站,833,2090,FALSE
通州区,www.ziroom.com/x/744125106.html,蓝调沙龙东区,3,北,10.57,11/18,九棵树站,833,2160,TRUE
通州区,www.ziroom.com/x/615566161.html,河畔丽景,3,南,14.1,25/28,北运河西站,1870,2230,FALSE
通州区,www.ziroom.com/x/758059641.html,广通小区,3,北,8.4,7/28,通州北苑站,518,2460,FALSE
通州区,www.ziroom.com/x/761819458.html,群芳园,2,南,12,5/5,万盛东站,1511,2290,FALSE
通州区,www.ziroom.com/x/739766023.html,运河湾,3,北,10,32/33,北运河西站,815,2230,TRUE
通州区,www.ziroom.com/x/796008563.html,新华联家园南区,3,北,10.6,7/12,果园站,952,2260,FALSE
通州区,www.ziroom.com/x/731025547.html,DBC加州小镇,3,北,10.2,3/11,高楼金站,822,1990,FALSE
通州区,www.ziroom.com/x/717633533.html,金隅花石匠一期,3,南,11.7,6/12,土桥站,1759,1990,FALSE
通州区,www.ziroom.com/x/717782137.html,8哩岛,4,东,10.2,5/9,物资学院路站,938,2330,FALSE
通州区,www.ziroom.com/x/807206927.html,新建村,3,北,8.6,4/28,物资学院路站,806,2460,FALSE
通州区,www.ziroom.com/x/721224570.html,蓝调沙龙东区,3,北,10.5,7/18,九棵树站,833,2370,FALSE
通州区,www.ziroom.com/x/716385046.html,蓝调沙龙东区,4,西,10.9,3/6,九棵树站,833,2160,FALSE
通州区,www.ziroom.com/x/775140759.html,BOBO自由城,3,北,12.1,5/9,北运河西站,1229,2330,FALSE
通州区,www.ziroom.com/x/686493738.html,新华联锦园,3,南,11.9,6/6,通州北苑站,1273,2160,FALSE
通州区,www.ziroom.com/x/807187761.html,博客园,3,北,13.1,1/10,北运河西站,1402,2230,FALSE
通州区,www.ziroom.com/x/733878802.html,西马庄园,4,南,13.9,6/6,八里桥站,1610,1990,FALSE
通州区,www.ziroom.com/x/729166639.html,K2清水湾,2,西,17.5,2/6,通州北关站,2624,1990,FALSE
通州区,www.ziroom.com/x/728316531.html,长桥园公寓,4,北,10.3,8/12,八里桥站,749,2090,FALSE
通州区,www.ziroom.com/x/765542900.html,西马庄园,2,南,11.82,2/6,八里桥站,1610,2230,FALSE
通州区,www.ziroom.com/x/727491643.html,苏荷时代,4,北,10.4,4/11,果园站,744,2090,FALSE
通州区,www.ziroom.com/x/738371454.html,通惠小区,3,南,12.6,5/6,通州北苑站,1653,1990,FALSE
通州区,www.ziroom.com/x/737741148.html,阿尔法社区三期,3,北,12.42,4/6,万盛东站,1341,2030,FALSE
通州区,www.ziroom.com/x/642324644.html,广通小区,3,北,8.2,8/28,通州北苑站,518,2370,FALSE
通州区,www.ziroom.com/x/725958849.html,站前巴黎,3,北,10.7,4/6,临河里站,890,1790,FALSE
通州区,www.ziroom.com/x/740483435.html,富河园,5,北,14.2,1/7,通州北关站,1218,2130,FALSE
通州区,www.ziroom.com/x/790644948.html,DBC加州小镇,3,北,10,5/7,高楼金站,822,2090,FALSE
通州区,www.ziroom.com/x/775199153.html,雅丽世居,5,西,9.7,11/11,果园站,373,1990,FALSE
通州区,www.ziroom.com/x/756185213.html,怡佳家园,4,南,9.7,11/23,通州北苑站,904,2490,FALSE
通州区,www.ziroom.com/x/792939774.html,紫荆园,3,南,16,5/6,北运河东站,2640,1990,FALSE
通州区,www.ziroom.com/x/724504819.html,京贸国际公寓,3,北,8.95,19/29,八里桥站,503,2370,TRUE
通州区,www.ziroom.com/x/792993900.html,蓝调沙龙西区,3,北,10.2,9/11,九棵树站,977,2130,FALSE
通州区,www.ziroom.com/x/718138903.html,新华联锦园,4,南,12.1,6/6,通州北苑站,1273,2330,FALSE
通州区,www.ziroom.com/x/760467957.html,蓝调沙龙西区,4,北,10.96,3/6,九棵树站,977,2030,FALSE
通州区,www.ziroom.com/x/715108526.html,新华联家园南区,3,北,11.5,9/12,果园站,952,2090,FALSE
通州区,www.ziroom.com/x/737046143.html,翠屏北里西区,3,北,10.9,6/7,果园站,912,2230,FALSE
通州区,www.ziroom.com/x/751325998.html,久居雅园,3,北,11.9,3/6,群芳站,1205,2370,FALSE
通州区,www.ziroom.com/x/747241910.html,运河湾,3,北,9.68,22/33,北运河西站,815,2230,FALSE
通州区,www.ziroom.com/x/733940009.html,DBC加州小镇,3,北,9.1,7/11,高楼金站,822,1990,FALSE
通州区,www.ziroom.com/x/720180850.html,DBC加州小镇,3,北,9.86,8/11,高楼金站,822,1830,FALSE
通州区,www.ziroom.com/x/807936642.html,翠屏北里西区,3,北,10.02,3/7,果园站,912,2160,FALSE
通州区,www.ziroom.com/x/794458794.html,新华联家园南区,2,北,9.84,3/7,果园站,952,2330,FALSE
通州区,www.ziroom.com/x/742337202.html,华业东方玫瑰C区,3,北,9.4,16/27,临河里站,878,2370,FALSE
通州区,www.ziroom.com/x/762789846.html,果园西小区,2,北,10.4,3/6,果园站,913,2390,FALSE
通州区,www.ziroom.com/x/746859051.html,竹木厂小区,2,北,13.4,12/12,八里桥站,1461,2370,FALSE
通州区,www.ziroom.com/x/718572881.html,翠屏北里西区,3,北,10.8,2/7,果园站,912,2260,FALSE
通州区,www.ziroom.com/x/720936771.html,BOBO自由城,3,北,12.15,2/9,北运河西站,1229,2070,FALSE
通州区,www.ziroom.com/x/729085547.html,华业东方玫瑰A区,2,南,9.2,20/23,临河里站,1352,2390,TRUE
通州区,www.ziroom.com/x/729845445.html,融科香雪兰溪,4,南,22.1,2/8,null,通州马驹桥,2490,TRUE
通州区,www.ziroom.com/x/696774802.html,海棠湾二期,3,西,11,6/27,群芳站,1219,2130,FALSE
通州区,www.ziroom.com/x/771036980.html,翠屏北里西区,2,北,9.9,4/6,果园站,912,2290,FALSE
通州区,www.ziroom.com/x/796351264.html,时尚街区东区,3,东,6.2,16/21,梨园站,313,1930,FALSE
通州区,www.ziroom.com/x/725659410.html,DBC加州小镇,3,东南,8.5,4/11,高楼金站,822,1960,FALSE
通州区,www.ziroom.com/x/738457784.html,新华联家园南区,3,北,11.7,1/7,果园站,952,2090,FALSE
通州区,www.ziroom.com/x/807916692.html,长城国际,4,西,12.67,8/22,通州北苑站,1571,2160,FALSE
通州区,www.ziroom.com/x/717237676.html,K2玉蘭湾,5,北,9,27/27,九棵树站,502,2290,FALSE
通州区,www.ziroom.com/x/659279626.html,新华联家园南区,3,北,10.81,5/12,果园站,952,2190,FALSE
通州区,www.ziroom.com/x/724952862.html,DBC加州小镇,3,北,9.6,5/11,高楼金站,822,1790,FALSE
通州区,www.ziroom.com/x/794138888.html,新城阳光,3,南,9.1,11/13,梨园站,1197,1990,FALSE
通州区,www.ziroom.com/x/751642509.html,碧水明珠,3,东,11.5,4/23,通州北关站,1228,2330,FALSE
通州区,www.ziroom.com/x/738754604.html,逸秀名园,3,东,10.9,9/18,通州北苑站,1022,2330,FALSE
通州区,www.ziroom.com/x/723327530.html,阿尔法社区,4,南,13.95,4/6,万盛东站,1952,2190,FALSE
通州区,www.ziroom.com/x/710683677.html,世纪星城三期,3,南,11.5,18/32,果园站,1590,2230,FALSE
通州区,www.ziroom.com/x/750515757.html,群芳三园,2,南,11.2,1/6,梨园站,1514,2190,FALSE
通州区,www.ziroom.com/x/807927220.html,长桥园公寓,3,北,8.5,7/15,八里桥站,749,2130,FALSE
通州区,www.ziroom.com/x/722297875.html,站前巴黎,3,北,9.4,3/6,临河里站,890,2370,TRUE
通州区,www.ziroom.com/x/763218295.html,长桥园公寓,3,北,9.3,10/14,八里桥站,749,2090,FALSE
通州区,www.ziroom.com/x/807162505.html,长桥园公寓,3,北,10.5,1/15,八里桥站,749,2360,FALSE
通州区,www.ziroom.com/x/730666841.html,长桥园公寓,3,北,9.68,13/15,八里桥站,749,2260,FALSE
通州区,www.ziroom.com/x/768380829.html,新建村,3,北,8.7,3/28,物资学院路站,806,2460,TRUE
通州区,www.ziroom.com/x/712712141.html,梨园小镇,3,北,7.8,5/15,梨园站,404,1790,FALSE
通州区,www.ziroom.com/x/733689749.html,财富东方,2,东,13.3,18/26,通州北关站,1693,2230,FALSE
通州区,www.ziroom.com/x/687958331.html,新华联家园南区,3,北,10.2,6/7,果园站,952,1530,FALSE
通州区,www.ziroom.com/x/738849276.html,大方居,2,南,13.6,7/15,万盛西站,2072,2130,FALSE
通州区,www.ziroom.com/x/765648824.html,富河园,3,北,12,3/7,通州北关站,1218,2160,FALSE
通州区,www.ziroom.com/x/728722573.html,新华联家园南区,3,北,10.6,5/12,果园站,952,2090,TRUE
通州区,www.ziroom.com/x/749811925.html,幸福时光,2,南,11.87,6/6,万盛东站,1503,2070,FALSE
通州区,www.ziroom.com/x/769109784.html,华远铭悦,3,北,9.8,15/18,土桥站,1116,1890,FALSE
通州区,www.ziroom.com/x/731238462.html,西上园四区,2,北,9.5,5/7,北运河西站,956,2060,FALSE
通州区,www.ziroom.com/x/724935402.html,邓家窑,3,北,8.5,6/6,物资学院路站,405,2360,FALSE
通州区,www.ziroom.com/x/756661580.html,BOBO自由城,3,北,11.7,8/9,北运河西站,1229,2430,FALSE
通州区,www.ziroom.com/x/714562610.html,新华联家园南区,3,北,10.52,9/12,果园站,952,2090,FALSE
通州区,www.ziroom.com/x/761323594.html,西马庄园,2,南,11.44,5/6,八里桥站,1610,2330,FALSE
通州区,www.ziroom.com/x/737108999.html,华兴园,2,东,8.1,5/6,通州北苑站,672,1990,FALSE
通州区,www.ziroom.com/x/739754674.html,花涧溪,3,北,9.9,1/12,临河里站,807,2070,FALSE
通州区,www.ziroom.com/x/712323656.html,蓝调沙龙东区,2,北,9.2,2/6,九棵树站,833,1930,FALSE
通州区,www.ziroom.com/x/727745395.html,新华联锦园,4,南,10.2,2/6,通州北苑站,1273,1860,FALSE
通州区,www.ziroom.com/x/712474200.html,世纪星城,3,北,10.6,8/12,果园站,1216,2030,FALSE
通州区,www.ziroom.com/x/754629915.html,桃花岛,3,北,8.4,5/6,万盛东站,714,1890,FALSE
通州区,www.ziroom.com/x/759109569.html,西马庄园,5,南,13,5/5,八里桥站,1610,2130,FALSE
通州区,www.ziroom.com/x/769321438.html,远洋东方公馆,3,北,11,5/18,梨园站,1369,1890,TRUE
通州区,www.ziroom.com/x/721377248.html,西马庄园,2,东,14.2,6/6,八里桥站,1610,2370,FALSE
通州区,www.ziroom.com/x/807161497.html,西上园一区,4,北,11.7,11/13,北运河西站,1358,2060,FALSE
通州区,www.ziroom.com/x/734133136.html,竹木厂小区,3,东,12.3,5/6,八里桥站,1461,2030,FALSE
通州区,www.ziroom.com/x/732871166.html,长桥园公寓,3,北,8.88,9/15,八里桥站,749,1990,FALSE
通州区,www.ziroom.com/x/711507498.html,怡佳家园,3,东,10,17/28,通州北苑站,904,2390,TRUE
通州区,www.ziroom.com/x/750973500.html,翠福园,4,南,24,6/6,物资学院路站,2908,2360,FALSE
通州区,www.ziroom.com/x/763068527.html,蓝调沙龙东区,3,北,8.9,3/6,九棵树站,833,1960,FALSE
通州区,www.ziroom.com/x/641794240.html,蓝调沙龙东区,3,北,9.3,4/6,九棵树站,833,2030,FALSE
通州区,www.ziroom.com/x/746707828.html,旗舰凯旋二三期,2,南,13.4,6/6,万盛西站,1994,2230,FALSE
通州区,www.ziroom.com/x/807870275.html,金隅花石匠二期西区,3,北,10.27,2/10,土桥站,1326,2160,FALSE
通州区,www.ziroom.com/x/743277908.html,阿尔法社区三期,3,北,11.34,2/6,万盛东站,1341,2130,FALSE
通州区,www.ziroom.com/x/748648022.html,新城阳光,4,北,11.3,11/13,梨园站,1197,2260,FALSE
通州区,www.ziroom.com/x/755226271.html,幸福艺居,3,南,12,4/6,梨园站,2138,2290,FALSE
通州区,www.ziroom.com/x/729257916.html,西潞苑小区,4,南,13.5,2/6,通州北关站,2168,2490,FALSE
通州区,www.ziroom.com/x/807927227.html,长桥园公寓,3,北,8.3,7/15,八里桥站,749,2230,FALSE
通州区,www.ziroom.com/x/720375044.html,桃花岛,4,北,8.9,5/6,万盛东站,714,1890,FALSE
通州区,www.ziroom.com/x/749838406.html,运乔嘉园,2,南,14.71,7/11,北运河西站,2347,2390,FALSE
通州区,www.ziroom.com/x/766122378.html,运乔嘉园,5,南,14.7,5/6,北运河西站,2347,2030,FALSE
通州区,www.ziroom.com/x/749452637.html,月季园,3,南,13.9,3/18,北运河东站,2311,2070,FALSE
通州区,www.ziroom.com/x/715351511.html,京贸国际公寓,3,北,8.3,9/24,八里桥站,503,2060,FALSE
通州区,www.ziroom.com/x/713794079.html,DBC加州小镇,3,北,8.9,8/11,高楼金站,822,1990,FALSE
通州区,www.ziroom.com/x/752448773.html,河畔丽景,2,南,11.5,8/12,北运河西站,1870,2430,FALSE
通州区,www.ziroom.com/x/724307230.html,西马庄园,3,南,11.8,4/6,八里桥站,1610,2030,FALSE
通州区,www.ziroom.com/x/807902272.html,富河园,3,北,11,6/6,通州北关站,1218,1990,FALSE
通州区,www.ziroom.com/x/749146990.html,金隅七零九零,3,南,17.2,7/15,土桥站,2967,2370,FALSE
通州区,www.ziroom.com/x/757927527.html,阿尔法社区二期,3,北,13.1,5/6,万盛东站,1842,2090,FALSE
通州区,www.ziroom.com/x/633869087.html,新华联锦园,4,北,11.8,5/6,通州北苑站,1273,2130,FALSE
通州区,www.ziroom.com/x/762177097.html,巴克寓所,5,南,10.7,6/7,果园站,1385,1860,FALSE
通州区,www.ziroom.com/x/747272659.html,水仙园,4,南,15.1,4/6,北运河东站,2373,2370,FALSE
通州区,www.ziroom.com/x/736217278.html,世纪星城,3,北,10.08,5/10,果园站,1216,2370,FALSE
通州区,www.ziroom.com/x/732871748.html,长桥园公寓,3,北,8.9,9/15,八里桥站,749,1930,FALSE
通州区,www.ziroom.com/x/795355462.html,水仙园,3,南,14.7,6/6,北运河东站,2373,2460,FALSE
通州区,www.ziroom.com/x/807018487.html,世纪星城,3,北,9.68,6/10,果园站,1216,2260,TRUE
通州区,www.ziroom.com/x/744978415.html,西马庄园,2,南,10.8,3/6,八里桥站,1610,2460,FALSE
通州区,www.ziroom.com/x/734188232.html,东阁雅舍,3,西北,11,4/25,通州北关站,1346,2190,FALSE
通州区,www.ziroom.com/x/733147907.html,格瑞雅居,4,北,11.42,2/9,果园站,1263,1930,FALSE
通州区,www.ziroom.com/x/620133418.html,新城阳光,3,北,10.5,7/15,梨园站,1197,2260,FALSE
通州区,www.ziroom.com/x/714985336.html,蓝调沙龙东区,3,东,9.3,10/18,九棵树站,833,2160,TRUE
通州区,www.ziroom.com/x/728686780.html,京贸国际城,3,南,16,19/35,北运河东站,2842,2090,FALSE
通州区,www.ziroom.com/x/807916699.html,长城国际,4,南,9.9,8/22,通州北苑站,1571,2090,FALSE
通州区,www.ziroom.com/x/740484017.html,葛布店东里,3,南,8.13,2/6,梨园站,1100,2070,FALSE
通州区,www.ziroom.com/x/763394447.html,海棠湾一期,2,北,9.5,2/17,群芳站,1158,1990,FALSE
通州区,www.ziroom.com/x/719259059.html,翠屏北里西区,4,北,9.91,5/6,果园站,912,2070,TRUE
通州区,www.ziroom.com/x/711711101.html,水仙园,3,南,13.7,4/6,北运河东站,2373,2460,FALSE
通州区,www.ziroom.com/x/766123445.html,运乔嘉园,5,南,14.7,5/6,北运河西站,2347,1860,TRUE
通州区,www.ziroom.com/x/637232965.html,海棠湾三期,2,西,11.79,1/27,万盛东站,1469,2230,FALSE
通州区,www.ziroom.com/x/752344401.html,东潞苑,3,北,18.8,6/6,null,通州潞苑,2230,FALSE
通州区,www.ziroom.com/x/732330488.html,西马庄园,3,南,11.4,4/6,八里桥站,1610,2370,FALSE
通州区,www.ziroom.com/x/735063269.html,西马庄园,3,南,11.4,3/6,八里桥站,1610,2330,FALSE
通州区,www.ziroom.com/x/645928799.html,世纪星城,3,北,9.8,6/10,果园站,1216,2030,FALSE
通州区,www.ziroom.com/x/765047812.html,水仙园,3,南,14.4,4/6,北运河东站,2373,2360,FALSE
通州区,www.ziroom.com/x/807880383.html,世纪星城三期,3,北,10.8,4/18,果园站,1590,2260,FALSE
通州区,www.ziroom.com/x/714784546.html,阿尔法社区三期,2,南,9.99,6/6,万盛东站,1341,2030,FALSE
通州区,www.ziroom.com/x/732795215.html,西潞苑小区,3,南,13.77,3/6,通州北关站,2168,1790,FALSE
通州区,www.ziroom.com/x/742273764.html,天赐良园东三期A区,4,北,6.1,5/6,物资学院路站,358,2070,FALSE
通州区,www.ziroom.com/x/758101933.html,翠屏北里东区,2,北,9.88,3/6,果园站,951,2060,FALSE
通州区,www.ziroom.com/x/782129609.html,金隅花石匠二期东区,4,南,9.5,4/8,土桥站,1592,1890,FALSE
通州区,www.ziroom.com/x/720284737.html,博客园,4,北,11.7,22/27,北运河西站,1402,1690,FALSE
通州区,www.ziroom.com/x/807910854.html,世纪星城,4,北,9.7,6/12,果园站,1216,2260,FALSE
