,formatted_block,geo_code,district,link,block,compartment_amount,orientation,area,floor,metro_location,metro_location_distance,price,sublet
5723,顺义区南竺园,"116.592416,40.041871",顺义区,www.ziroom.com/x/725748941.html,南竺园,3,北,8.0,3/6,,顺义首都机场,1490,False
5724,顺义区三山新新家园,"116.535329,40.096642",顺义区,www.ziroom.com/x/719912257.html,三山新新家园,4,北,9.82,6/6,,顺义后沙峪,1930,False
5725,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/724247963.html,滨河小区,3,北,9.0,6/6,顺义站,2753,1260,False
5726,顺义区石园西区,"116.663286,40.110545",顺义区,www.ziroom.com/x/733126664.html,石园西区,3,北,7.82,4/6,顺义站,2569,1330,False
5727,顺义区马坡花园二区,"116.655473,40.177770",顺义区,www.ziroom.com/x/714153270.html,马坡花园二区,3,北,9.0,4/6,,顺义马坡,1490,False
5728,顺义区裕祥花园,"116.547724,40.103499",顺义区,www.ziroom.com/x/777102099.html,裕祥花园,4,北,7.0,5/5,后沙峪站,2438,1590,False
5729,顺义区裕祥花园,"116.547724,40.103499",顺义区,www.ziroom.com/x/755370510.html,裕祥花园,3,北,6.8,6/6,后沙峪站,2438,1530,False
5730,顺义区天竺花园,"116.563948,40.061791",顺义区,www.ziroom.com/x/726053521.html,天竺花园,6,南,19.8,12/14,国展站,1772,2260,False
5731,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/748135959.html,鲁能7号院颐景溪园,4,北,7.9,2/11,,顺义马坡,1260,False
5732,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/766509311.html,鲁能7号院颐景溪园,4,北,7.9,8/15,,顺义马坡,1330,False
5733,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/764575325.html,鲁能7号院颐景溪园,4,北,7.9,7/15,,顺义马坡,1230,False
5734,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/739460764.html,鲁能7号院颐景溪园,4,北,7.9,4/9,,顺义马坡,1390,False
5735,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/755410474.html,鲁能7号院颐景溪园,4,北,7.9,4/9,,顺义马坡,1230,True
5736,顺义区南竺园,"116.592416,40.041871",顺义区,www.ziroom.com/x/795054180.html,南竺园,3,北,7.8,5/6,,顺义首都机场,1490,True
5737,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/757444467.html,鲁能7号院颐景溪园,4,北,7.8,2/15,,顺义马坡,1260,False
5738,顺义区佳和宜园,"116.648974,40.173910",顺义区,www.ziroom.com/x/807357651.html,佳和宜园,3,北,7.59,3/6,,顺义马坡,1390,False
5739,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/775599860.html,滨河小区,3,北,7.3,5/6,顺义站,2753,1290,False
5740,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/743743411.html,滨河小区,3,北,7.7,3/6,顺义站,2753,1290,False
5741,顺义区樱花园三区,"116.625889,40.027959",顺义区,www.ziroom.com/x/724144367.html,樱花园三区,6,北,9.94,6/6,,顺义李桥,1330,False
5742,顺义区石园东区,"116.667033,40.110467",顺义区,www.ziroom.com/x/715947964.html,石园东区,3,东,8.9,5/6,顺义站,2884,1360,False
5743,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/743347845.html,鲁能7号院颐景溪园,4,北,7.9,1/15,,顺义马坡,1290,False
5744,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/740608953.html,鲁能7号院颐景溪园,4,北,7.9,1/15,,顺义马坡,1360,False
5745,顺义区石园南区,"116.662820,40.106038",顺义区,www.ziroom.com/x/733934286.html,石园南区,3,北,9.3,3/6,,顺义顺义城,1330,False
5746,顺义区石园东区,"116.667033,40.110467",顺义区,www.ziroom.com/x/734326748.html,石园东区,3,北,8.7,5/6,顺义站,2884,1430,False
5747,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/740602648.html,鲁能7号院颐景溪园,4,北,8.2,1/11,,顺义马坡,1470,False
5748,顺义区怡馨家园,"116.648131,40.119679",顺义区,www.ziroom.com/x/711162663.html,怡馨家园,3,北,18.6,6/18,石门站,1790,1960,False
5749,顺义区樱花园一区,"116.630356,40.024891",顺义区,www.ziroom.com/x/743142496.html,樱花园一区,3,北,7.5,2/6,,顺义李桥,1090,True
5750,顺义区前进花园石门苑,"116.631718,40.131431",顺义区,www.ziroom.com/x/769667243.html,前进花园石门苑,3,南,11.9,5/6,石门站,914,1860,False
5751,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/763953361.html,滨河小区,3,北,7.2,5/6,顺义站,2753,1260,False
5752,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/768036770.html,滨河小区,3,北,7.2,2/5,顺义站,2753,1290,False
5753,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/743069358.html,滨河小区,3,北,7.2,5/6,顺义站,2753,1260,False
5754,顺义区鲁能7号院颐景溪园,"116.663610,40.185009",顺义区,www.ziroom.com/x/745988767.html,鲁能7号院颐景溪园,4,北,7.9,1/14,,顺义马坡,1470,False
5755,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/726196693.html,滨河小区,2,东,7.11,3/6,顺义站,2753,1630,False
5756,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/716390769.html,滨河小区,3,北,7.5,2/6,顺义站,2753,1330,False
5757,顺义区双兴东区,"116.658220,40.138195",顺义区,www.ziroom.com/x/724510348.html,双兴东区,3,南,14.2,6/6,顺义站,1140,1730,False
5758,顺义区樱花园一区,"116.630356,40.024891",顺义区,www.ziroom.com/x/558227077.html,樱花园一区,6,北,8.5,5/7,,顺义李桥,1290,False
5759,顺义区蓝海苑,"116.596256,40.039082",顺义区,www.ziroom.com/x/748529488.html,蓝海苑,4,北,8.6,1/12,,顺义首都机场,1830,False
5760,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/722717497.html,滨河小区,3,北,7.29,5/6,顺义站,2753,1190,True
5761,顺义区怡馨家园,"116.648131,40.119679",顺义区,www.ziroom.com/x/711162469.html,怡馨家园,3,西,16.3,6/18,石门站,1790,1860,False
5762,顺义区石园东苑,"116.666669,40.105473",顺义区,www.ziroom.com/x/625505254.html,石园东苑,4,北,8.7,5/6,,顺义顺义城,1230,False
5763,顺义区马坡花园二区,"116.655473,40.177770",顺义区,www.ziroom.com/x/735760214.html,马坡花园二区,3,北,7.3,3/5,,顺义马坡,1360,False
5764,顺义区石园东苑,"116.666669,40.105473",顺义区,www.ziroom.com/x/727731621.html,石园东苑,3,北,9.0,6/6,,顺义顺义城,1290,False
5765,顺义区石园南区,"116.662820,40.106038",顺义区,www.ziroom.com/x/768727119.html,石园南区,3,北,9.0,6/6,,顺义顺义城,1330,False
5766,顺义区马坡花园二区,"116.655473,40.177770",顺义区,www.ziroom.com/x/738791173.html,马坡花园二区,3,北,7.9,5/5,,顺义马坡,1230,True
5767,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/714716646.html,滨河小区,3,北,7.14,1/6,顺义站,2753,1190,True
5768,顺义区南竺园,"116.592416,40.041871",顺义区,www.ziroom.com/x/785592121.html,南竺园,4,北,6.38,6/6,,顺义首都机场,1360,False
5769,顺义区樱花园二区,"116.626285,40.025263",顺义区,www.ziroom.com/x/610483455.html,樱花园二区,4,北,7.7,1/6,,顺义李桥,1490,False
5770,顺义区滨河小区,"116.682665,40.118378",顺义区,www.ziroom.com/x/723057773.html,滨河小区,3,北,7.01,1/6,顺义站,2753,1160,True
5771,顺义区南竺园,"116.592416,40.041871",顺义区,www.ziroom.com/x/712919527.html,南竺园,4,北,6.3,4/6,,顺义首都机场,1770,False
5772,顺义区南竺园,"116.592416,40.041871",顺义区,www.ziroom.com/x/645411356.html,南竺园,3,北,7.0,6/6,,顺义首都机场,1770,False
5773,顺义区石园东区,"116.667033,40.110467",顺义区,www.ziroom.com/x/715259167.html,石园东区,3,北,7.2,6/6,顺义站,2884,1290,False
5774,顺义区怡馨家园,"116.648131,40.119679",顺义区,www.ziroom.com/x/710381619.html,怡馨家园,4,南,12.9,2/6,石门站,1790,1830,False
5775,顺义区前进花园石门苑,"116.631718,40.131431",顺义区,www.ziroom.com/x/726914202.html,前进花园石门苑,4,北,10.0,3/11,石门站,914,1560,True
5776,顺义区中建国际城,"116.636064,40.115936",顺义区,www.ziroom.com/x/733900627.html,中建国际城,3,北,11.8,3/11,石门站,2079,1460,False
5777,顺义区石园北区,"116.667122,40.113864",顺义区,www.ziroom.com/x/770221889.html,石园北区,3,南,12.9,6/6,顺义站,2204,1590,False
5778,顺义区仓上小区,"116.657799,40.115259",顺义区,www.ziroom.com/x/711708094.html,仓上小区,3,南,10.8,3/5,顺义站,2080,1490,False
5779,顺义区裕祥花园,"116.547724,40.103499",顺义区,www.ziroom.com/x/731482805.html,裕祥花园,3,北,13.1,3/4,后沙峪站,2438,1890,False
5780,顺义区石园北区,"116.667122,40.113864",顺义区,www.ziroom.com/x/610171394.html,石园北区,4,北,9.1,13/16,顺义站,2204,1470,False
5781,顺义区裕祥花园,"116.547724,40.103499",顺义区,www.ziroom.com/x/713782245.html,裕祥花园,3,北,8.1,3/6,后沙峪站,2438,2070,False
5782,顺义区蓝海苑,"116.596256,40.039082",顺义区,www.ziroom.com/x/769413006.html,蓝海苑,4,北,9.4,4/11,,顺义首都机场,1390,False
5783,房山区天恒乐活城,"116.079842,39.714274",房山区,www.ziroom.com/x/745023520.html,天恒乐活城,4,南,16.1,1/5,阎村站,456,1490,True
5784,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/753129422.html,蓝光星华海悦城,5,南,12.19,5/6,苏庄站,941,1330,True
5785,房山区天恒乐活城,"116.079842,39.714274",房山区,www.ziroom.com/x/734507265.html,天恒乐活城,3,西,12.2,8/18,阎村站,456,1360,True
5786,房山区瑞雪春堂,"116.147538,39.718496",房山区,www.ziroom.com/x/747722448.html,瑞雪春堂,4,西,21.6,3/15,良乡大学城西站,1018,1560,False
5787,房山区天恒乐活城,"116.079842,39.714274",房山区,www.ziroom.com/x/741284364.html,天恒乐活城,3,南,9.02,11/20,阎村站,456,1330,True
5788,房山区鸿顺园东区,"116.158796,39.721566",房山区,www.ziroom.com/x/755237232.html,鸿顺园东区,6,南,8.8,6/6,良乡大学城西站,275,1330,False
5789,房山区鸿顺园西区,"116.153511,39.721760",房山区,www.ziroom.com/x/728920550.html,鸿顺园西区,3,南,14.0,4/6,良乡大学城西站,383,1590,False
5790,房山区伟业嘉园西里,"116.159557,39.732892",房山区,www.ziroom.com/x/765824103.html,伟业嘉园西里,5,北,14.2,5/7,良乡大学城西站,1307,1360,False
5791,房山区佳世苑小区,"116.122085,39.719758",房山区,www.ziroom.com/x/731171144.html,佳世苑小区,4,南,9.1,1/6,苏庄站,885,1290,False
5792,房山区金地朗悦朗园,"116.193467,39.732200",房山区,www.ziroom.com/x/727892641.html,金地朗悦朗园,3,北,21.4,2/9,良乡大学城北站,956,1630,True
5793,房山区天恒乐活城,"116.079842,39.714274",房山区,www.ziroom.com/x/743652619.html,天恒乐活城,3,南,13.4,2/20,阎村站,456,1530,False
5794,房山区署前街家园,"116.143267,39.749144",房山区,www.ziroom.com/x/741385826.html,署前街家园,3,南,7.18,3/11,良乡南关站,961,1260,True
5795,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/735937821.html,蓝光星华海悦城,3,北,16.7,3/10,苏庄站,941,1530,False
5796,房山区远洋新仕界,"116.181109,39.724772",房山区,www.ziroom.com/x/807957628.html,远洋新仕界,3,南,13.5,17/18,良乡大学城站,499,1660,False
5797,房山区阳光邑上,"116.159794,39.729755",房山区,www.ziroom.com/x/747798205.html,阳光邑上,4,东,10.5,4/6,良乡大学城西站,983,1360,True
5798,房山区鸿顺园东区,"116.158796,39.721566",房山区,www.ziroom.com/x/717244951.html,鸿顺园东区,4,南,9.98,6/7,良乡大学城西站,275,1460,False
5799,房山区首开熙悦睿府书香,"116.169951,39.724663",房山区,www.ziroom.com/x/718220771.html,首开熙悦睿府书香,3,南,12.49,19/20,良乡大学城站,684,1590,False
5800,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/761596455.html,蓝光星华海悦城,4,南,11.9,3/6,苏庄站,941,1430,False
5801,房山区鸿顺园西区,"116.153511,39.721760",房山区,www.ziroom.com/x/778914447.html,鸿顺园西区,4,北,10.4,6/6,良乡大学城西站,383,1360,True
5802,房山区稻田回迁楼北区,"116.221347,39.793240",房山区,www.ziroom.com/x/742807167.html,稻田回迁楼北区,3,南,17.6,9/9,稻田站,518,1790,True
5803,房山区伟业嘉园西里,"116.159557,39.732892",房山区,www.ziroom.com/x/775306823.html,伟业嘉园西里,6,北,10.92,6/7,良乡大学城西站,1307,1230,True
5804,房山区天恒乐活城,"116.079842,39.714274",房山区,www.ziroom.com/x/735323520.html,天恒乐活城,4,南,14.42,3/4,阎村站,456,1660,False
5805,房山区鸿顺园东区,"116.158796,39.721566",房山区,www.ziroom.com/x/717745762.html,鸿顺园东区,6,南,14.0,6/6,良乡大学城西站,275,1630,False
5806,房山区佳世苑小区,"116.122085,39.719758",房山区,www.ziroom.com/x/762764141.html,佳世苑小区,3,北,8.97,4/6,苏庄站,885,1290,False
5807,房山区首创新悦都一区,"116.186951,39.772628",房山区,www.ziroom.com/x/759126641.html,首创新悦都一区,3,南,17.8,11/18,篱笆房站,1870,1630,True
5808,房山区鸿顺园东区,"116.158796,39.721566",房山区,www.ziroom.com/x/781011393.html,鸿顺园东区,6,北,14.9,6/6,良乡大学城西站,275,1630,False
5809,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/807416878.html,蓝光星华海悦城,3,西北,7.93,5/6,苏庄站,941,1290,False
5810,房山区鸿顺园东区,"116.158796,39.721566",房山区,www.ziroom.com/x/714797156.html,鸿顺园东区,5,南,13.3,6/7,良乡大学城西站,275,1630,False
5811,房山区佳世苑小区,"116.122085,39.719758",房山区,www.ziroom.com/x/770788951.html,佳世苑小区,4,北,9.6,2/6,苏庄站,885,1330,True
5812,房山区署前街家园,"116.143267,39.749144",房山区,www.ziroom.com/x/764465909.html,署前街家园,3,南,10.8,10/15,良乡南关站,961,1460,False
5813,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/731345356.html,蓝光星华海悦城,3,北,17.55,1/10,苏庄站,941,1630,True
5814,房山区鸿顺园西区,"116.153511,39.721760",房山区,www.ziroom.com/x/751534354.html,鸿顺园西区,4,东,9.0,1/6,良乡大学城西站,383,1360,True
5815,房山区碧波园,"116.179526,39.749742",房山区,www.ziroom.com/x/763497558.html,碧波园,4,北,14.2,2/6,广阳城站,690,1660,False
5816,房山区伟业嘉园西里,"116.159557,39.732892",房山区,www.ziroom.com/x/765823812.html,伟业嘉园西里,5,南,15.6,5/7,良乡大学城西站,1307,1560,False
5817,房山区鸿顺园西区,"116.153511,39.721760",房山区,www.ziroom.com/x/792167460.html,鸿顺园西区,3,北,10.0,5/6,良乡大学城西站,383,1490,True
5818,房山区金地朗悦朗园,"116.193467,39.732200",房山区,www.ziroom.com/x/733063420.html,金地朗悦朗园,3,北,12.0,8/14,良乡大学城北站,956,1460,False
5819,房山区伟业嘉园西里,"116.159557,39.732892",房山区,www.ziroom.com/x/757852546.html,伟业嘉园西里,6,南,13.6,6/7,良乡大学城西站,1307,1490,False
5820,房山区瑞雪春堂,"116.147538,39.718496",房山区,www.ziroom.com/x/735453597.html,瑞雪春堂,4,北,10.8,3/15,良乡大学城西站,1018,1430,False
5821,房山区瑞雪春堂,"116.147538,39.718496",房山区,www.ziroom.com/x/743364335.html,瑞雪春堂,4,北,10.2,2/15,良乡大学城西站,1018,1390,False
5822,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/731443520.html,蓝光星华海悦城,3,北,17.55,7/10,苏庄站,941,1690,False
5823,房山区伟业嘉园西里,"116.159557,39.732892",房山区,www.ziroom.com/x/779818002.html,伟业嘉园西里,6,北,11.03,6/7,良乡大学城西站,1307,1360,False
5824,房山区鸿顺园东区,"116.158796,39.721566",房山区,www.ziroom.com/x/728842853.html,鸿顺园东区,6,南,9.95,6/7,良乡大学城西站,275,1560,False
5825,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/807416871.html,蓝光星华海悦城,3,西,8.88,5/6,苏庄站,941,1390,False
5826,房山区金地朗悦朗园,"116.193467,39.732200",房山区,www.ziroom.com/x/730767333.html,金地朗悦朗园,3,南,10.5,2/14,良乡大学城北站,956,1530,False
5827,房山区伟业嘉园西里,"116.159557,39.732892",房山区,www.ziroom.com/x/782689784.html,伟业嘉园西里,5,北,12.5,5/7,良乡大学城西站,1307,1430,False
5828,房山区远洋新仕界,"116.181109,39.724772",房山区,www.ziroom.com/x/768573665.html,远洋新仕界,3,南,12.0,9/10,良乡大学城站,499,1690,False
5829,房山区首开熙悦睿府书香,"116.169951,39.724663",房山区,www.ziroom.com/x/743096809.html,首开熙悦睿府书香,4,北,9.2,15/20,良乡大学城站,684,1430,False
5830,房山区首创紫悦台,"116.181370,39.721771",房山区,www.ziroom.com/x/742737424.html,首创紫悦台,3,东,13.94,7/16,良乡大学城站,587,1730,False
5831,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/747555996.html,蓝光星华海悦城,5,西,11.7,5/6,苏庄站,941,1490,False
5832,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/735938403.html,蓝光星华海悦城,3,北,11.41,3/10,苏庄站,941,1530,False
5833,房山区瑞雪春堂,"116.147538,39.718496",房山区,www.ziroom.com/x/741267389.html,瑞雪春堂,5,西北,11.5,12/15,良乡大学城西站,1018,1460,False
5834,房山区长阳国际城二区,"116.212847,39.763667",房山区,www.ziroom.com/x/716155835.html,长阳国际城二区,4,北,8.9,11/20,长阳站,942,1460,False
5835,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/729702564.html,蓝光星华海悦城,3,南,8.7,6/10,苏庄站,941,1460,False
5836,房山区鸿顺园西区,"116.153511,39.721760",房山区,www.ziroom.com/x/737539388.html,鸿顺园西区,3,北,11.09,1/5,良乡大学城西站,383,1530,False
5837,房山区瑞雪春堂,"116.147538,39.718496",房山区,www.ziroom.com/x/727274557.html,瑞雪春堂,3,南,21.1,15/15,良乡大学城西站,1018,1760,False
5838,房山区蓝光星华海悦城,"116.118477,39.726714",房山区,www.ziroom.com/x/753129034.html,蓝光星华海悦城,5,南,12.22,5/6,苏庄站,941,1590,False
5839,房山区世茂维拉,"116.177587,39.743443",房山区,www.ziroom.com/x/768616054.html,世茂维拉,6,南,10.8,-0.2,广阳城站,1069,1590,False
5840,房山区苏庄一里小区,"116.120849,39.728072",房山区,www.ziroom.com/x/720075508.html,苏庄一里小区,3,北,9.5,6/6,苏庄站,1060,1430,False
5841,房山区瑞雪春堂,"116.147538,39.718496",房山区,www.ziroom.com/x/793631578.html,瑞雪春堂,3,北,9.1,4/15,良乡大学城西站,1018,1430,True
